id,titulo,link,preco,preco_original,desconto,vendedor,seller_id,reputation_level,power_seller_status,rating_medio,total_reviews,rating_5_estrelas,rating_4_estrelas,rating_3_estrelas,rating_2_estrelas,rating_1_estrela,tem_reviews,reviews_com_texto,reviews_com_imagens,avaliacoes_positivas,avaliacoes_negativas,avaliacoes_neutras,marca,condicao,descricao_produto,caracteristicas_principais,main_characteristics,other_characteristics,frete_gratis,shipping_mode,tempo_entrega,imagem_url,fotos_produto,product_id,sku,brand,data_coleta,tem_dados_detalhados,qualidade_extracao_detalhada,score_qualidade_detalhes,comentarios_reviews,total_comentarios,comentarios_positivos,comentarios_negativos,comentarios_com_imagens,comentario_mais_curtido,comentario_mais_recente,vendas_loja,vendas_produto,devolucao_gratis,compra_garantida,tempo_garantia,timestamp_extracao_detalhada,metodo_extracao_detalhada,tamanho_resposta_bytes,status_resposta_http,total_reviews_individual,total_reviews_original,tipo_linha
MLBU3354839509,N/A,https://www.mercadolivre.com.br/cartucho-preto-hp-667xl-original-lacrado-2376-2774-2776-6476/up/MLBU3354839509#polycard_client=search-nordic&search_layout=grid&position=5&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB4160440569&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:01:45.780375,spider_scrapy,209253,200,0.0,0.0,produto_com_reviews
MLBU1981302003,N/A,https://www.mercadolivre.com.br/kit-cartuchos-hp-667xl-preto--667xl-color-original/up/MLBU1981302003#polycard_client=search-nordic&search_layout=grid&position=6&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB3911384212&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:01:47.718648,spider_scrapy,209095,200,0.0,0.0,produto_com_reviews
N/A,N/A,https://produto.mercadolivre.com.br/MLB-1921889333-cartucho-hp-667xl-preto-667-xl-original-lacrado-85ml-2776-_JM#polycard_client=search-nordic&search_layout=grid&position=7&type=item&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB1921889333&sid=search,N/A,N/A,Sem desconto,N/A,,,,5.0,2,2,0,0,0,0,True,0,0,2,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:01:50.018349,spider_scrapy,209920,200,,,produto
N/A,N/A,https://produto.mercadolivre.com.br/MLB-1921900034-cartucho-hp-667xl-667-xl-colorido-original-e-lacrado-3ym80al-_JM#polycard_client=search-nordic&search_layout=grid&position=8&type=item&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB1921900034&sid=search,N/A,R$ 254,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:01:53.587377,spider_scrapy,209930,200,,,produto
MLBU1719305067,N/A,https://www.mercadolivre.com.br/cartucho-hp-667xl-original-black-3ym81al/up/MLBU1719305067#polycard_client=search-nordic&search_layout=grid&position=9&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB2670494107&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:01:55.595741,spider_scrapy,209063,200,0.0,0.0,produto_com_reviews
N/A,N/A,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=24y1qFgITv6mIREKsK%2Fcg3Zb6OfZv%2FUPeg9%2F7Ys%2BT1shhL%2FVMf%2FanzuhBNUUgl%2BZ3e%2Fd2dMjOQRqwte%2Bb521KQAOZlQapqzLQQdDzC4fbKnTq6B36bPhYdLvJHvrUt%2FLTP1Drv%2BtuowfTlEAJOeVk0w9hKXCud81izBQXXKfvqEM9QoPveJ7zJekgUoBDoEKTFhlEk46A5Gq0qXHcUM3I3Z%2F6RJ79zIeegLGjANJ5OZ55t6MF9MXgZ%2BfZcNLdrE5xn55%2B%2FZsw1kFJRlWzU%2FJhVcbrni%2Fr0j8ni0d1PF296JJrBZ1nV%2F97wFD59fQr2hSez2W%2FwGHk5I5vWN4ENoNjRfzBcKwLozOli3ZlW35%2BsQMXxptj7EmJKlCoXbAAVJGr0mHBrr3FiuFoVpULzC0C4b7E%2B64jpEvTQvru1PrBBO1Tlf9UGMzZDMjsJALt%2F9SCtC54W%2BaIvVj5UP3TODmFbFQuDFiEmHDEBJrwKwRURgfPY9Xlywzz13RLFHA%2FeD0Dbwlrd1xkRN9qR99r45w18qYjG%2Fo3CF3sNFv9M3GkwxkYbq1n%2BJqa8846EyNb3efw6aFbGYD8P%2BIiH0J59bVmY%2BmIS%2BA4machM80uC0jrfwO1RyXImuWpmyHuXVxavowKNfV38kF3yHbWDc14GAMCn%2B3Hcz4GlUY7vyYvzOz%2Flor%2Bcc2OuOI0RjeWbmEBOBVMaV%2FcS%2BcS1JyzXWdEIaIq63EJzLaIRsmcCenoz%2BCajIGJtojQLAAAOQgQZ7LSK%2FpTpyN9sncj8lkF%2B%2BGGnfc79XYV%2FV0CA%2BbgROkmww1OP3DoxD53XG4XaAl7Y8mH%2BnDsNJKxgm4FWVKKiqo8pGz1Kc7MhRDPh5nKO9FpihmCMafYZyuPTrw8I4jcyAFivhgmQGq6lgQjTAiYRi%2BTP8sEsMpj0HJfSBStDtxQA%3D%3D#polycard_client=search-nordic&is_advertising=true&searchVariation=MLB36803813&backend_model=search-backend&search_layout=grid&position=10&type=pad&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB3794287525&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.7,139,99,34,4,1,1,True,0,0,133,2,4,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:01:58.104356,spider_scrapy,209148,200,,,produto
N/A,N/A,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=F5ETIXyk8UhNaT6h4IUcMc9aroGx48HHnbgfES5lmQQUNT7b7Bw70q3p1ovQh2lKXxeMcKy5s%2F%2Bl%2FiWZI2Y483EDBt%2Fb7Bgf8PKv%2BHkhR1goj5mHeqltwFciNpY1jwF7ib8QHVXefDGRpQSY6zcnpjsoCtMPiX7AkzYQR05VABXlyvE0TRlUBFgJXVfr4QTOzLclz9BM53zKiQzPL59hVee6qraJ3Nq8d9A8xI8wgcmWw77%2FnaAA98kOepK8aYe%2BspEU%2BNFBfdX%2B9BvpgfrFGa5HdAcJVyxuGTm1dkODvpCTvOqXx17rqq7CIOSsEzR6ytYPD5fLImrzwlkOA23wXSu03LgGsrJBbJKKDV66T%2BIlniGbdZLh2qKTq6%2Ffpjc0kvAsQ0sCaZA2aGPjFXpD6uQGaMdbUk7PI87tqjla6Ru1R6coSrBD%2FATo%2BQRTTftX0orKKBD%2BXXPOXmalkEWkgHZHo4rUCicS%2Bk3fI0ve6c0GEv%2BYBZT3u7Jfh5FzYj9UCQ%2Bi%2B9uhdXU3hk2uzcFD7gH1lXzNMlxAyqFvRUmI%2Bt3GfJzHZj%2BBeBgeaD4i3BdOzcGyjYY4n%2BdgKD5CryPI0135UGtM2i2hMhvwup90GDU4%2FvEI7yZilcjzJGkwOXZfmgnDCXKC3t2wn2m5Jsac9pu58Sw%2FQsv3RaigpX9wb7KekfyqkOkZBlSAccqTVeQ8cTtHc%2FlgpE%2BCXoExnrXomXf3kyDjYtrXI7aP5JOP135XsvLW6qc4sht1zHnKtJmr035IZgCfWNhPl2OjN%2BtnSU2K52EeaHgK2NnxssPGgxLrGUYjH0fcqQD5AtcbRinBcez%2B3XksispR5%2F2rA9YJpoGIOi093w%3D%3D#polycard_client=search-nordic&is_advertising=true&backend_model=search-backend&search_layout=grid&position=11&type=pad&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB4148581055&sid=search,N/A,N/A,Sem desconto,N/A,,,,5.0,1,0,0,0,0,1,True,0,0,0,1,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:02:01.133482,spider_scrapy,208579,200,,,produto
N/A,N/A,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=8PPr3Uk60F%2FxSVFFMg98SriOzefdfdVX04vTtZjWlYnZfNpfG%2FEMKm8lvWQgnmNW3OdLkh%2B4mTsCda7zXtj%2FcUNxMl8r2bvvyYKswaVoLeYXkLR4%2BputCfrvfqb6EHsdJc7vs%2FW18jZucQKgA%2Bhzj%2FDxFxKOAB5LPmSpx8uSQooxbK4oCE7IkyxX8O0RxsGMoousk%2BAmj6fuY%2Fc3Z4Q12aT%2BXQV3bi3q6zva8j4QQOGubJP1Vl5y56%2BuPIsw1A287MMJLwyO3Q2GVQzqPEyoLd3QaEbTqpM2mZuu2KUJ2bC3I%2FP8gLzywzr4etN3x5CZy1%2BXx1ukc6fsBHE4%2Bq7bVR%2Bkgdx3UU77962bSNZfpAYDej7qK2uYzgleoEoPA4g60kKEUfU9mgoGISAy0Q4grefOOOjfXBkxbpT%2BZRX%2FOs2i%2Bh8llluGIQe82XTDqFJ4AV%2B%2FUmXKU7YWgqJL0JgfTTP5NF7Ev9NK9xkzoxEErs6Cg1HbAycmzWuPRm0yq459%2B2ChpZwdV6jktDYuGldT324IJiFalI9BsuOYjHcDjOF0H47b5CLlIuvBtoIkpL16G8rTR%2BmLetylfvTUb1bYJRl2HLztTzmBmcZwgekGy8OanRE7yFY8FzmKhf9%2BgHzs3h6c51yetqmj1MWSTRKg2zezNL8Yn93gJ27d2GPcpuKrixaEHmQc2SDpgyGJRyNLCCyuLYxe1louDI%2FAFnMyRGroN%2F103i2vWUQJYAfX8uKxoE37jPsQrztkYUoQVUrREMbI6ga5O14%2FMmtQsVv8387jyDXoiKreovmMMgPGwlqLSywfcoAz8mKNaNt33%2FBPQW944KopDFNfNH0B8bZsyDcjQGqaPJGWiafjgf3ADhwHYPsqHSPf6xxDp1qtz8R1irJcXLjxzM4IbgNvSO4HB81wHZYACtfrJT4pXN7yIJPiAuqA9j0EPVwNcbT38UQBkiNJy3wwGE9RMpU%3D#polycard_client=search-nordic&is_advertising=true&searchVariation=MLBU1448786097&backend_model=search-backend&search_layout=grid&position=12&type=pad&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB3532784757&sid=search,N/A,N/A,Sem desconto,N/A,,,,5.0,2,2,0,0,0,0,True,0,0,2,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:02:03.683057,spider_scrapy,209236,200,,,produto
MLBU1407492409,N/A,https://www.mercadolivre.com.br/kit-cartucho-tinta-original-hp-667xl-2776-preto-e-colorido/up/MLBU1407492409#polycard_client=search-nordic&search_layout=grid&position=13&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB1852251485&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:02:06.681339,spider_scrapy,209119,200,0.0,0.0,produto_com_reviews
MLBU1986033052,N/A,https://www.mercadolivre.com.br/cartucho-hp-667xl-colorido-3ym80al-deskjet-2376-2774-origina/up/MLBU1986033052#polycard_client=search-nordic&search_layout=grid&position=14&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB3911204136&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:02:08.699256,spider_scrapy,209018,200,0.0,0.0,produto_com_reviews
MLBU3146511387,N/A,https://www.mercadolivre.com.br/cartucho-hp-667xl-advantage-tricolor-3ym80ab/up/MLBU3146511387#polycard_client=search-nordic&search_layout=grid&position=15&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB5368935016&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:02:11.089311,spider_scrapy,209204,200,0.0,0.0,produto_com_reviews
MLBU1736272847,N/A,https://www.mercadolivre.com.br/cartucho-hp-667xl-original-color-3ym80al/up/MLBU1736272847#polycard_client=search-nordic&search_layout=grid&position=16&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB2670459441&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:02:14.009020,spider_scrapy,209754,200,0.0,0.0,produto_com_reviews
MLBU777252654,N/A,https://www.mercadolivre.com.br/cartucho-hp-667xl-colorido-3ym80al-deskjet-2376-2774-origina/up/MLBU777252654#polycard_client=search-nordic&search_layout=grid&position=17&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB3911364156&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:02:16.767325,spider_scrapy,209920,200,0.0,0.0,produto_com_reviews
MLBU1458421287,N/A,https://www.mercadolivre.com.br/cartucho-tinta-original-hp-667xl-2776-2774-6476-colorido/up/MLBU1458421287#polycard_client=search-nordic&search_layout=grid&position=18&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB3814387555&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:02:19.096695,spider_scrapy,209241,200,0.0,0.0,produto_com_reviews
N/A,N/A,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=dGYjKLWoXEwV5eghpLI4ZTXDWQH9PgRiDO4QSUtqLivXQcS3IpMyhYQXk%2F%2BKTpyalo4gDxXSxCDT2Wrq4KF26FSRJyGVXJJkEnEnVsZ0ofXPr9wL4w5URYnLLhjJoIF838gm8eAxBWbC%2BDeVJ82lvlp4vJKEPg3UfHwpgAla%2FStaQcerO1bJsOwxchufeqPnYCMjTn7GN6FjU9Mq27bgD5LPkY1RK4Xr3DyGWRlDBmn1a%2FjKLreQ6Mz7NwlazYKcydyl7eUuWRGeR0hstpZLPioL2bSDHDfZXh5s0SoESvlgQ4mcyOD%2FydNv5fH6HehDaF%2FHRlo0Qb5ErKrkhE3MMKCIvqePE6H0LybKGjCD9zrxi%2B%2FjNKulKZTD1MRC16mci3DGGoQTSiMYBiDWt16nSvJa2At35Ty6%2BCsLcjKXfyJN1d6BFyGCZSSzkybmY1U%2FgUjgmudlSacsxUu5kd%2F64RBA7FKCdW0Oz4Y7FzdQzlt7sj9SFKn6wyawibQoCraCC9t%2BPzMNES4p3mOS%2B%2FyJj3XsFEy9EunvB6atMou03o3BdfsS0HxL%2BviQaz1oqRE9xqLu3GbvcTusOsnalvwsYf6bdDaCgNv3MbfdJEaVZdmJvqlGty%2FPJ29mJ4vZmWszLM7zw66K1cxb%2FfPUPkK4dPzyq0t2qi4d0YOOQa0qoRGfIBpdWobPnlXM63UXDXaMGd0GSOkxH6gL2oQfj9IfyANDQIikOPmqPE1X%2FH1FEmMCDAR3GZu%2F%2BGSJ%2F2LIBOuuVfOilmOwdYPJoK8cYMpfyXW1p0XqNkMhl12JHmKv2frwAbeVlr4kEpmbMqTPXwHcPwRZI%2BAh4dtIC9kWLAUsVjfGfVhXSYRhjxNzsl6JX0FMDu%2BeDPL3emj1OW16y9Ew3ti906%2BPMz4pPZyaI0XMjotxHaNfgZaWvajr8A%3D%3D#polycard_client=search-nordic&is_advertising=true&searchVariation=MLB22653316&backend_model=search-backend&search_layout=grid&position=19&type=pad&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB4134285471&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.5,165,118,41,4,1,1,True,0,0,159,2,4,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:02:22.334521,spider_scrapy,209148,200,,,produto
N/A,N/A,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=SjiQ8qNjYhthYG3rqpBehZXTTR0qDv%2BdF1DVI3SYqUSHejByonB9TfYlXJ%2B15S7y75L7WfskVKvFo81LKRWiSjBzCrNj3ibXYpuUxq%2FBV3VeE5jeNXY0rKvKxDsPs1tv925ZYnoGMg58chE0%2FjatVO8f0oLHI8Hbgn2h2HK3zJCRlvTebAC9B5bGlIRI2lfYUjE9U%2B4hI42%2Fgg0Wx7VZOAuhTyH9v5WYTzwHr1lUWBwOBKx%2Bkt26d4qcMAbfP5kJInco0vOBLgufaXEmx6x2ATgNQerdi%2BzHKgpA2GjBlDX0xy4LNs%2Be6UNYOVjvOwTID2MzisCvCWT9BsTd%2BQLE4scP2MT3kWbqH4n%2FPS4oNDAgnbSRhqHdDK8XzUTQR4myxT3%2BHyORmqhir6izMX8ki7y7HsiybnnKVgsuUR7r3mInn7AUVx%2FzNGAdsjU1UKTPWPRuzbz3NaOYgf3F17olQqMa40KSSX9oNa9ykgGgeyYTHGnBgFXFaFUUhlCa1YgEm2KdYbaqhjjVz7iPgt63YW9sGhj1Cm018qYpq9eYjZjEbDzqdg6Au1BwrezlE%2FbH5gMfzrrUgH%2F0lPhPKyQRl%2F4DN2rkIT4RpN%2BQonEKI%2FYac8QpciklDqgsAW2DKXtvNU8rbBmK92cWnsbVOv1mP2U1OHrXPiabTgwjRmD5oxl8nlU3uaIetENCvpMKpzXBL9YeTPGvsDtSuqC711BAqbFFZj%2BgWpFpiEXhXqP%2Bvi5c8F%2Fk4BDI%2Fl9EpA2XjSDJiFuW%2FsYkdWR6FXZmTY%2FDu2xFkJETefEB0nPtJs0oUDlcdTYH8HvwF2v0ev%2F0Yd4856SG7jVUGbFX%2BJjhH2rGe2Rcep8yPhzsINh03%2FQLkiT%2FETgQh861Opxm3T8zpCRN0sNBYV%2FVjef7xjj%2FaGzZLyH28oe4NqJxzLJDWp2OjquZmZdADkBlU7%2BNLpogkzAM4RPVJaEl#polycard_client=search-nordic&is_advertising=true&searchVariation=MLBU1440498316&backend_model=search-backend&search_layout=grid&position=20&type=pad&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB2940742305&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.2,25,15,8,2,0,0,True,0,0,23,0,2,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:02:25.613772,spider_scrapy,209214,200,,,produto
N/A,N/A,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=tRPghDrbfJOV%2BZc%2B5wTrXRwxecQPAAYWiGwGonPV%2FxS5eFEtwKkK4xIfrZvNjAiewzfNs1VQLyPNgLcZiyJ24S7mHkTccQwVJHXmxQD3MFr9qNOQiD%2FE0xUarpoREUhcwP0TRsXitdeoqYvViutvbuLWSbRUbJaAMTr9Bq0J0Dy%2B1Hx4316OYlINgdEbybQcV53aR2IbE74lrflK3EIxkK2N2qvuiDsIrvoZy4a2RPQbGHW8M9GD3SVMhMluhg6OO%2B8sTInhM5VMIGb8FcGs1%2FFjIWgeH%2FoLheh2TiWVZMCVHs%2BUl%2BNXh7hFK42U9vDW%2FdoW6DEudUZEux%2BwaU8%2BL4x6fBFKdNjKkxkeczm3gPPHXVDrjVO4hQ%2BYU%2FYHUGHBVukJrPTTLdrAG6Bh0If6SYwWhYrVBx9mHeRCA3O2%2FbYsDOEdS55b%2FGz15LG4CL56AiEjJ1%2B4bZfcog%2BJLvyoYGvGNKjWATWru2wUlsRy7TQkeYe0ZI2qACucWYW8AObOzEDu5qp8WXcvFN%2BsRewsQAoe7Els6ZrGYRIE9ACGTcWcEEcOjXfbSAIp2mV%2BWZNnAvuqm5VG2MtwkrOia6TUiVfNvopFfyXnLbV1oq1lDBRYeii38fnvsoCrMtPxfAYmVIcJr9xp2ej1SZHZqaIBvO1%2F24k%2FPSYdjuGsvYZ%2BO8OL9zfj6h9WR%2BljR7IKvRnaU81sWFW4stjh5hew7B4z38UWof3EaphiGS2Jam1ykkZpPnh2U%2FsfOngCH3rDrUBoMPW517qhpiBLXWtaONYmg5GLsEdrUyTUGYz8rw%2FKDedVwJ%2FYPkk65JdnZTNzQfq%2BJXeJDE8XH0lyA4CW9YqVybe656DFhmBeN%2BtFKVeNWqxhQkCVxnHDl46FdvP5eUPAazZ6gXAC8QHigPozSTq4dU3myN8H3ztJ4iM1H9RVlWWf9mekivOUzoKt8RQyIEKfqmY27v62h2MrtvHW72g1EPcSHFmIR5vWdtIM2m2qYW%2FYLoA%3D#polycard_client=search-nordic&is_advertising=true&searchVariation=MLB37017630&backend_model=search-backend&search_layout=grid&position=21&type=pad&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB3703518771&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.5,581,409,145,17,5,5,True,0,0,554,10,17,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:02:28.462019,spider_scrapy,209437,200,,,produto
MLBU1439142357,N/A,https://www.mercadolivre.com.br/kit-cartucho-667xl-hp-original-preto-e-colorido/up/MLBU1439142357#polycard_client=search-nordic&search_layout=grid&position=22&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB3329796685&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:02:31.031256,spider_scrapy,209211,200,0.0,0.0,produto_com_reviews
MLBU780561466,N/A,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-667-xl-advantage-3ym81ab--preto/up/MLBU780561466#polycard_client=search-nordic&search_layout=grid&position=23&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB4536873984&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:02:34.120519,spider_scrapy,209223,200,0.0,0.0,produto_com_reviews
MLBU750916720,N/A,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-667xl-original-colorido-alto-rendimento/up/MLBU750916720#polycard_client=search-nordic&search_layout=grid&position=24&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB2150217537&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:02:37.578031,spider_scrapy,209118,200,0.0,0.0,produto_com_reviews
N/A,N/A,https://produto.mercadolivre.com.br/MLB-3171439006-kit-cartuchos-originais-hp-667-xl-preto-xl-color-2376-2776-_JM#polycard_client=search-nordic&search_layout=grid&position=25&type=item&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB3171439006&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.8,4,3,1,0,0,0,True,0,0,4,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:02:40.347139,spider_scrapy,209253,200,,,produto
MLBU1988718058,N/A,https://www.mercadolivre.com.br/kit--de-cartuchos-originais-hp-667-xl-black--color/up/MLBU1988718058#polycard_client=search-nordic&search_layout=grid&position=26&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB4395648434&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:02:43.256727,spider_scrapy,209221,200,0.0,0.0,produto_com_reviews
