id,titulo,link,preco,preco_original,desconto,vendedor,seller_id,reputation_level,power_seller_status,rating_medio,total_reviews,rating_5_estrelas,rating_4_estrelas,rating_3_estrelas,rating_2_estrelas,rating_1_estrela,tem_reviews,reviews_com_texto,reviews_com_imagens,avaliacoes_positivas,avaliacoes_negativas,avaliacoes_neutras,marca,condicao,descricao_produto,caracteristicas_principais,frete_gratis,shipping_mode,tempo_entrega,imagem_url,fotos_produto,product_id,sku,brand,data_coleta,tem_dados_detalhados,qualidade_extracao_detalhada,score_qualidade_detalhes,vendas_loja,vendas_produto,devolucao_gratis,compra_garantida,tempo_garantia,timestamp_extracao_detalhada,metodo_extracao_detalhada,tamanho_resposta_bytes,status_resposta_http
N/A,N/A,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=ltEMEpLDWpndNHGOMTatRY1ms9PreXrAqdiSCKF4a7Lr%2FkXTKTly8iFCYzEpnldbCKQB6VyWvD6TcU2jf7XQ7SEH2KXWg9LbL3DegIVwthqPTnuU5Ul6dswo6RzyS1XX8VtMEogbQ8tlDXETxYZk0Jbj8MoJuxlVKl5pr4SPwwlZ9hF7LuAAUYYJqc%2BNFJyBxo8%2FBlSJj0AplxuJsAiyO13dSdK%2Bwb7Y7UxGa%2B300w%2FLZ2tPBB0iwm5bHw8SOIJ%2BD65YtPMoumKQEjQt0dfqgg7md1JJxjhqyrd%2FTGd6VUJg3huCI9OjAlWK7C0NTpoFoH9NqXXyINHEdsBGSVPgn6pR%2Bfm%2BuHDcpVzB3Qr5QC%2Fj2rm%2Fq4UlF0qyYEQl4bAj53qCov9Fmho7ps0HIqAXyIpT3BZIYCtcLvfj2xVZc22DIGC0HGh%2Bj%2Bsk%2FI770HzEYPjxcFv%2FEH5wqmNyOgqNJH9aLJst%2BofTRhdkKxNJt9NXptzBmuDqEEfa0EgpJwc4LsoJ5KN4M06K36QzplfTKb8R3rg9KnudOJ0tCC7MaVZXh2r%2BZTlGjEnhKi3BCwQ27X443cAf7EcUdCQFex6de1OHJkU8PjBIWgk%2FhihupnlnDjiLAmYYTUD073aYlGtGE1IFeZ1aWoQBBCyvFvpkFBOuu3CQ9BeGF%2B0asj7jDUucD5cSj1GjRv8e9V4Kcwjj%2Bq1qjtgbegT6ELwTBOpWQnCaKOxIsvq7Jx%2Bnw1KpogzrMWA0prmMYewPFHjeH4BTtGL62Iez8cmXeB5Ep23VU00wNk5Xmw%2BMr3NKu3iJ2ObRnkSJFrHzIAf85jnjx6xzpfu%2Fmbz51yhyy%2FvxpLCQOT55zPmBD%2BX6pdC3dNZi8l3sfz57hiI5R%2FHrkepGyXCoJdD%2FM07TYTBsF1%2BprIn319df196FBxHqIuFkX0mHM5z73Sfa1mS7imoS8Bg%3D#polycard_client=search-nordic&is_advertising=true&searchVariation=MLB44336841&backend_model=search-backend&search_layout=grid&position=20&type=pad&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB5244722402&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.6,53,39,13,1,0,0,True,0,0,52,0,1,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_735340-MLA93090094208_092025-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:04:55.211353,spider_scrapy,209199,200
N/A,N/A,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=eVlg35TbXRx9CUQr9l4yprzbhBGbBfY9Q6O7v57R5SqwjN0oAQHs%2FLroFhhuHyRA7oDuBmP4HOaZ4fhIWhipX4RnOHj70zOj3W2qxJPHiSPpbED%2FIA0I0yZuvYJDOcbvmi32heAhkh9Mpgv9STtGlnwfxao8TKjTGTryu9g9Sepv%2BZhSg7YRTBbha5A7brX6YxhU4dubVEdIU94caJ4m3k2nP0lIpg7CGSoAFZDJN9J6DkyMszqWmJ8qp1u8wjScK20S%2F31eqiWYYER2arSrJ758jHJ%2F%2BV0cGjLttVbZ6hLIGEsck2WuYb%2F0yslrhz222jywsf5oYTxM6uvOX4CSgCcmpLr5uH650%2BFUzRQzUEV56Rj69CCcD2JnZPYlN%2BCr8TJXiEjNPPJM6noFRmwzFaHVkp8WY8MfSNIy5d7HG7368LPdhOm1gpS13wJVxJ7K4yX50K2G3%2FACRc%2BedZR%2B27bDY1vIsVajxIuZd3ppkuwiq%2BRLF9mbdYAuPeTjD7%2F9nrPRhAQrhhNDdtrPv9NmS8E%2FGLsXY7YgyLhzpr5Mgtvmtfi29q7slwT9u169Yq1fYzzAga4t0%2BrKfDdyMTxivx1Z5Q6qyd0RBWLAYFCo1WgXKzByAq0Z%2FUIZXKC3h%2F1YRLXnJcHsiXTfrZ49PIAEQ%2FwyXMHLY3bowF5mLzsLU3bTkmD%2BwsojeDvhiUMySQrdosbCUGp%2FyeBQaN9Fzj7kos0FLaZbHYcwIr9TIv%2FR%2FLnbrVcZc3S75pXyNsP7%2Bw%2BlCQ56I2TyBYwXuEeODB%2Back%2BSvSYVu2UzeB9W2OT7C%2B51d%2B23Sf0eCc8Zxx0R33zGjUm7IOru4yluxYwHojK0JJ7KHRpeZPZekqnlirvmnFt1pSclPObXCo9mx%2FVHmmtiZBrQPEr75RAPnpQBCKCds4LXUorMOEiKQjEtoCAiMqoY51WOuwg17EGuyedmV1HstUZpsrHB0ROhfeY%3D#polycard_client=search-nordic&is_advertising=true&searchVariation=MLBU1449094107&backend_model=search-backend&search_layout=grid&position=21&type=pad&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB3593038716&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.7,55,41,13,1,0,0,True,0,0,54,0,1,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_632131-MLB69292648926_052023-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:04:58.349193,spider_scrapy,209235,200
N/A,N/A,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-colorido-664/up/MLBU602169808#polycard_client=search-nordic&search_layout=grid&position=22&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB2643073496&sid=search,N/A,N/A,Sem desconto,N/A,,,,5.0,1,0,0,0,0,1,True,0,0,0,1,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_751037-MLB93118188664_092025-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:05:01.596274,spider_scrapy,209041,200
N/A,N/A,https://www.mercadolivre.com.br/cartucho-hp-664-preto-original-f6v29ab/up/MLBU3281313712#polycard_client=search-nordic&search_layout=grid&position=23&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB4118074397&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_739580-MLA87007122081_062025-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:05:03.998398,spider_scrapy,209059,200
N/A,N/A,https://www.mercadolivre.com.br/kit-03-cartucho-tinta-original-hp-664-2-preto--1-colorido/up/MLBU1422626804#polycard_client=search-nordic&search_layout=grid&position=24&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB1888944944&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.9,21,16,5,0,0,0,True,0,0,21,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_669107-MLB46080503135_052021-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:05:07.074603,spider_scrapy,211222,200
N/A,N/A,https://www.mercadolivre.com.br/kit-cartuchos-hp-664-preto-color-2136-2676-3636-3776-4536/up/MLBU1423476670#polycard_client=search-nordic&search_layout=grid&position=25&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB5579150630&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_784232-MLA89724794264_082025-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:05:10.547231,spider_scrapy,209116,200
N/A,N/A,https://www.mercadolivre.com.br/kit-cartuchos-hp-664-1-preto-2ml-1-colorido-2ml-originais/up/MLBU1662140794#polycard_client=search-nordic&search_layout=grid&position=26&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB1642500130&sid=search,N/A,R$ 194,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_890048-MLB89011189050_082025-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:05:14.012844,spider_scrapy,209116,200
N/A,N/A,https://www.mercadolivre.com.br/cartucho-hp-664-xl-color-original-2136-2676-3776-5076-5276/up/MLBU2740458171#polycard_client=search-nordic&search_layout=grid&position=27&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB3905820037&sid=search,N/A,R$ 112,Sem desconto,N/A,,,,4.5,48,35,12,1,0,0,True,0,0,47,0,1,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_755279-MLB90058810593_082025-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:05:16.370151,spider_scrapy,209119,200
MLB2039757822,N/A,https://www.mercadolivre.com.br/kit-02-cartucho-664xl-preto-664-xl-original-hp-e-lacrado/p/MLB2039757822#polycard_client=search-nordic&search_layout=grid&position=28&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB3905832829&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.6,66,49,16,1,0,0,True,0,0,65,0,1,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_848927-MLB89500631492_082025-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:05:19.948979,spider_scrapy,209107,200
N/A,N/A,https://www.mercadolivre.com.br/kit-cartucho-664-preto-e-color-original-hp-2136-3636-4676/up/MLBU1967348992#polycard_client=search-nordic&search_layout=grid&position=29&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB1754287894&sid=search,N/A,R$ 189,Sem desconto,N/A,,,,4.7,367,259,91,11,3,3,True,0,0,350,6,11,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_815431-MLA52183655938_102022-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:05:23.297945,spider_scrapy,209116,200
N/A,N/A,https://www.mercadolivre.com.br/kit-cartucho-hp-664-preto--hp-664-colorido-original-nf/up/MLBU1465434312#polycard_client=search-nordic&search_layout=grid&position=30&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB3887759348&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.8,57,42,14,1,0,0,True,0,0,56,0,1,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_927426-MLB75906457030_042024-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:05:25.255303,spider_scrapy,209106,200
MLB48597775,N/A,https://www.mercadolivre.com.br/3-cartuchos-hp-664xl-664-xl-preto-genuinos/p/MLB48597775#polycard_client=search-nordic&search_layout=grid&position=31&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB5355055414&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.6,14,11,3,0,0,0,True,0,0,14,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_652112-MLA91573608870_092025-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:05:27.246071,spider_scrapy,209059,200
N/A,N/A,https://www.mercadolivre.com.br/cartucho-hp-664-preto-original-f6v29ab--2136-2676-3776-3636/up/MLBU737400604#polycard_client=search-nordic&search_layout=grid&position=32&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB1854949182&sid=search,N/A,R$ 75,Sem desconto,N/A,,,,4.8,496,350,124,14,4,4,True,0,0,474,8,14,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_824754-MLB72034845425_092023-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:05:29.941266,spider_scrapy,209117,200
MLB2039723934,N/A,https://www.mercadolivre.com.br/kit-cartucho-hp-664-preto-colorido-2136-2676-3636-3776/p/MLB2039723934#polycard_client=search-nordic&search_layout=grid&position=33&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB1177422641&sid=search,N/A,N/A,Sem desconto,N/A,,,,5.0,5,4,1,0,0,0,True,0,0,5,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_879288-MLA69626838912_052023-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:05:32.235034,spider_scrapy,209101,200
MLB41548143,N/A,https://www.mercadolivre.com.br/kit-2-cartuchos-hp-664-xl-preto-2136-3776-3790-4676/p/MLB41548143#polycard_client=search-nordic&search_layout=grid&position=34&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB5538431758&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.6,118,84,29,3,1,1,True,0,0,113,2,3,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_830237-MLA87648563150_072025-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:05:35.613210,spider_scrapy,209086,200
MLB39126028,N/A,https://www.mercadolivre.com.br/kit-2-cartuchos-hp-664-preto/p/MLB39126028#polycard_client=search-nordic&search_layout=grid&position=35&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB4124458661&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.9,87,64,21,2,0,0,True,0,0,85,0,2,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_670277-MLU78231740769_082024-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:05:38.990835,spider_scrapy,209016,200
MLB44795245,N/A,https://www.mercadolivre.com.br/tinta-hp-664-f6v29ab-deskjetink-advantage-preto/p/MLB44795245#polycard_client=search-nordic&search_layout=grid&position=36&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB4197915151&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.8,19,15,4,0,0,0,True,0,0,19,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_782586-MLA91569797218_092025-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:05:41.695144,spider_scrapy,209073,200
N/A,N/A,https://produto.mercadolivre.com.br/MLB-4147342351-kit-2-cartuchos-hp-664-xl-preto-2136-3776-3790-4676-_JM#polycard_client=search-nordic&search_layout=grid&position=37&type=item&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB4147342351&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.8,5,4,1,0,0,0,True,0,0,5,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_791922-MLB89000104026_082025-E-kit-2-cartuchos-hp-664-xl-preto-2136-3776-3790-4676.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:05:44.445534,spider_scrapy,209104,200
MLB36750870,N/A,https://www.mercadolivre.com.br/cartucho-74-preto-hp-d4260-d5360-c4280-c4480-c5280/p/MLB36750870#polycard_client=search-nordic&search_layout=grid&position=38&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB5210803480&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.9,13,10,3,0,0,0,True,0,0,13,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_800492-MLU78965149129_092024-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:05:47.287242,spider_scrapy,209083,200
N/A,N/A,https://www.mercadolivre.com.br/kit-cartucho-tinta-original-hp-664-preto--664-colorido-2676/up/MLBU1469947602#polycard_client=search-nordic&search_layout=grid&position=39&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB4316322696&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.5,57,42,14,1,0,0,True,0,0,56,0,1,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_880960-MLB44203366366_112020-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:05:50.666837,spider_scrapy,211227,200
N/A,N/A,https://www.mercadolivre.com.br/kit-03-cartucho-tinta-original-hp-664-2-preto--1-colorido/up/MLBU1471821876#polycard_client=search-nordic&search_layout=grid&position=40&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB4443620156&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.8,4,3,1,0,0,0,True,0,0,4,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_669107-MLB46080503135_052021-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:05:54.043889,spider_scrapy,209116,200
MLB48782792,N/A,https://www.mercadolivre.com.br/kit-3-cartucho-hp-664-f6v29ab-preto-ink-advantage-2136-2676/p/MLB48782792#polycard_client=search-nordic&search_layout=grid&position=41&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB4037643971&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_671305-MLA91572201758_092025-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:05:57.413248,spider_scrapy,209912,200
N/A,N/A,https://www.mercadolivre.com.br/cartuchos-hp-664xl-preto-e-colorido-originais-hp-e-lacrados/up/MLBU756862979#polycard_client=search-nordic&search_layout=grid&position=42&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB3208193567&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.0,29,17,10,2,0,0,True,0,0,27,0,2,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_809165-MLB80798844757_112024-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:06:00.133920,spider_scrapy,209917,200
N/A,N/A,https://www.mercadolivre.com.br/kit-cartucho-hp-667-preto--667-colorido-original/up/MLBU1744275226#polycard_client=search-nordic&search_layout=grid&position=43&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB2896825671&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.9,37,27,9,1,0,0,True,0,0,36,0,1,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_864740-MLB79445573612_102024-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:06:02.570687,spider_scrapy,209089,200
N/A,N/A,https://www.mercadolivre.com.br/kit-cartucho-hp-667-preto-e-667-colorido-original-tinta/up/MLBU1752646967#polycard_client=search-nordic&search_layout=grid&position=44&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB5048220068&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_993179-MLB79445750958_102024-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:06:04.875810,spider_scrapy,209108,200
N/A,N/A,https://www.mercadolivre.com.br/cartucho-de-tinta--hp-664-preto--original/up/MLBU1111040948#polycard_client=search-nordic&search_layout=grid&position=45&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB2671524680&sid=search,N/A,N/A,Sem desconto,N/A,,,,5.0,2,2,0,0,0,0,True,0,0,2,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_659310-MLB44803532499_022021-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:06:07.428237,spider_scrapy,209067,200
N/A,N/A,https://www.mercadolivre.com.br/cartucho-hp-664xl-color-original-f6v30ab--2136-2676-3776/up/MLBU759924368#polycard_client=search-nordic&search_layout=grid&position=46&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB3207911662&sid=search,N/A,N/A,Sem desconto,N/A,,,,3.9,23,6,11,5,1,0,True,0,0,17,1,5,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_726956-MLB80856800535_112024-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:06:10.737852,spider_scrapy,209109,200
N/A,N/A,https://www.mercadolivre.com.br/cartucho-de-tinta--hp-664-preto--original/up/MLBU753315546#polycard_client=search-nordic&search_layout=grid&position=47&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB2672493865&sid=search,N/A,N/A,Sem desconto,N/A,,,,5.0,1,0,0,0,0,1,True,0,0,0,1,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_659310-MLB44803532499_022021-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:06:13.141424,spider_scrapy,211171,200
MLB36751317,N/A,https://www.mercadolivre.com.br/cartucho-de-tinta-tricolor-hp-664xl/p/MLB36751317#polycard_client=search-nordic&search_layout=grid&position=48&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB3708297277&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.5,396,280,99,11,3,3,True,0,0,379,6,11,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_964182-MLA91973634843_092025-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:06:15.450221,spider_scrapy,209840,200
N/A,N/A,https://www.mercadolivre.com.br/kit-cartucho-tinta-original-hp-667-preto-colorido-2376-2774/up/MLBU1452112414#polycard_client=search-nordic&search_layout=grid&position=49&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB3557345941&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.7,383,271,95,11,3,3,True,0,0,366,6,11,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_930270-MLB75240156093_032024-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:06:18.415488,spider_scrapy,209118,200
N/A,N/A,https://www.mercadolivre.com.br/kit-cartucho-hp664-preto-e-color-1115-2135-2136-2676-3636/up/MLBU750366871#polycard_client=search-nordic&search_layout=grid&position=50&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB2671480791&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.7,161,115,40,4,1,1,True,0,0,155,2,4,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_958386-MLB40417583753_012020-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:06:20.574854,spider_scrapy,209113,200
N/A,N/A,https://www.mercadolivre.com.br/cartucho-hp-664-color-original-f6v28ab--2136-2676-3776-5076/up/MLBU1130381271#polycard_client=search-nordic&search_layout=grid&position=51&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB3456090878&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.8,13,10,3,0,0,0,True,0,0,13,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_600949-MLA69805250176_062023-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:06:22.933947,spider_scrapy,209121,200
N/A,N/A,https://www.mercadolivre.com.br/cartucho-664-preto-remanufaturado/up/MLBU3229080507#polycard_client=search-nordic&search_layout=grid&position=52&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB5428016152&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.5,2,2,0,0,0,0,True,0,0,2,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_734490-MLB73018539879_112023-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:06:25.342487,spider_scrapy,209842,200
N/A,N/A,https://www.mercadolivre.com.br/kit-cartucho-tinta-original-hp-664-preto-e-colorido-2676/up/MLBU1427457376#polycard_client=search-nordic&search_layout=grid&position=53&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB2690826467&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.7,381,269,95,11,3,3,True,0,0,364,6,11,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_600252-MLB44180885355_112020-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:06:29.101627,spider_scrapy,209113,200
